Pde4b	4	102087543	102607259
Sgip1	4	102741297	102973628
Wdr78	4	103038065	103114555
Dab1	4	103619359	104744844
C8b	4	104766317	104804548
Ppap2b	4	105157347	105232764
Usp24	4	106316213	106441322
Dhcr24	4	106561038	106589113
Cdcp2	4	107096891	107107748
Tmem59	4	107178399	107200996
Lrrc42	4	107233514	107253532
Dio1	4	107291465	107307169
Dmrtb1	4	107676290	107684230
Podn	4	108014791	108096445
Scp2	4	108043839	108144998
Orc1	4	108579423	108614833
Btf3l4	4	108814295	108833614
Eps15	4	109280268	109387817
Rnf11	4	109451098	109484728
Cdkn2c	4	109660876	109667189
Elavl4	4	110203722	110351909
Bend5	4	111415006	111460298
Spata6	4	111719984	111829184
Foxd2	4	114906282	114908873
Stil	4	115000159	115043196
Tal1	4	115056426	115071755
Efcab14	4	115737744	115777327
Pomgnt1	4	116123840	116159849
Pik3r3	4	116221618	116303056
Tmem69	4	116551633	116555936
Zswim5	4	116877376	116989264
Plk3	4	117128655	117133963
Tmem53	4	117251951	117268582
St3gal3	4	117932154	118134914
Kdm4a	4	118136957	118180043
Ptprf	4	118208213	118291405
Cdc20	4	118432901	118437352
Tie1	4	118471191	118490061
Cfap57	4	118554551	118620777
Olfr1342	4	118689476	118690450
Slc2a1	4	119108711	119137330
Ccdc30	4	119322893	119415521
Rimkla	4	119465283	119492628
Foxj3	4	119537004	119629119
Scmh1	4	120405281	120530186
Ctps	4	120539868	120570276
Nfyc	4	120757438	120831572
Smap2	4	120968317	121017247
Zmpste24	4	121059237	121098241
Mfsd2a	4	122946850	122961188
Nt5c1a	4	123201504	123216275
Bmp8a	4	123312645	123343252
Akirin1	4	123734559	123750345
Mycbp	4	123904832	123912269
Pou3f1	4	124656807	124660655
Mtf1	4	124802104	124849800
1110065P20Rik	4	124849080	124851196
Cdca8	4	124918465	124939311
Dnali1	4	125055338	125065703
Ago3	4	126331704	126429556
Ago1	4	126435012	126468583
AU040320	4	126753544	126870070
Sfpq	4	127021324	127037013
Zfp362	4	128773088	128806045
Trim62	4	128883580	128911328
Rnf19b	4	129058271	129085886
Fam229a	4	129491190	129491956
Lck	4	129548344	129573641
Eif3i	4	129591960	129600648
Khdrbs1	4	129703164	129742303
Bai2	4	129984870	130022633
Col16a1	4	130047840	130099283
Gm853	4	130209109	130222401
Snrnp40	4	130360132	130390026
Pum1	4	130663321	130781564
Ythdf2	4	132184912	132212303
Taf12	4	132274375	132295766
Stx12	4	132853501	132884509
Sytl1	4	133253090	133263113
Wdtc1	4	133292459	133353481
Sfn	4	133600556	133602168
Arid1a	4	133679008	133756769
Dhdds	4	133969028	134000918
Lin28a	4	134003330	134018841
Pdik1l	4	134275002	134287895
Extl1	4	134356372	134383850
Pafah2	4	134396320	134427413
Myom3	4	135759715	135815564
Tceb3	4	136003368	136021763
Id3	4	136143497	136145755
Hnrnpr	4	136310942	136345981
Htr1d	4	136423524	136444398
Ephb2	4	136647539	136835988
C1qa	4	136895917	136898803
Zbtb40	4	136979732	137048801
Cdc42	4	137319696	137357720
Ece1	4	137862237	137965229
Sh2d5	4	138250403	138261332
Kif17	4	138250435	138301967
Camk2n1	4	138454314	138460123
Htr6	4	139061108	139075570
Capzb	4	139192899	139291818
Pqlc2	4	139294029	139310708
Igsf21	4	140026846	140246784
Atp13a2	4	140986873	141007330
Spata21	4	141088333	141112760
Fam131c	4	141368220	141384175
Zbtb17	4	141444654	141467930
Spen	4	141467890	141538597
Ctrc	4	141814962	141846359
Efhd2	4	141858142	141874920
Dhrs3	4	144892827	144928209
Vps13d	4	144972622	145195005
Miip	4	147860778	147868816
2510039O18Rik	4	147940895	147947314
Mad2l2	4	148130384	148145699
Ubiad1	4	148434495	148444771
Exosc10	4	148558429	148582401
Tardbp	4	148612382	148627019
Cort	4	149125034	149126763
Pik3cd	4	149649168	149702571
Slc25a33	4	149744036	149774277
Spsb1	4	149896283	149955043
Gpr157	4	150087365	150105927
Camta1	4	150917322	151861876
Acot7	4	152178134	152271855
Cep104	4	153975194	154008732
Lrrc47	4	154011731	154021513
Tprgl	4	154157485	154160666
Prdm16	4	154316125	154636873
Prkcz	4	155260129	155361361
Gnb1	4	155491361	155559269
Cdk11b	4	155624854	155649938
Ssu72	4	155704800	155733879
Ccnl2	4	155812489	155824543
Mxra8	4	155839680	155844088
Ttll10	4	156034840	156059414
Agrn	4	156165290	156197488
Klhl17	4	156229044	156234857
Noc2l	4	156236010	156247616
Cdk6	5	3343893	3523218
Steap4	5	7960472	7982213
Abcb1a	5	8660077	8748575
Dmtf1	5	9118801	9161776
Sema3a	5	13396784	13602565
Cacna2d1	5	15934691	16374511
Hgf	5	16553550	16619439
Sema3c	5	17574281	17730268
Magi2	5	19227046	20704798
Ptpn12	5	20986645	21055911
Fgl2	5	21372642	21378374
Fam185a	5	21424958	21482124
Kmt2e	5	23434441	23504235
Pus7	5	23740648	23783711
Klhl7	5	24100590	24161223
Kcnh2	5	24319589	24351604
Gbx1	5	24502757	24527202
Abcf2	5	24565341	24577467
Smarcd3	5	24590818	24602012
Nub1	5	24685815	24710555
Prkag2	5	24862744	25100642
Actr3b	5	25759997	25850342
Dpp6	5	26817203	27727505
Insig1	5	28071363	28078662
Rbm33	5	28317121	28419244
Shh	5	28456815	28467101
Ube3c	5	29569242	29676077
Tyms	5	30058202	30073617
Ept1	5	30232581	30272012
Kcnk3	5	30588170	30625270
Emilin1	5	30913402	30921278
Atraid	5	31048312	31054633
Slc30a3	5	31086106	31108237
Fosl2	5	32136472	32157831
Yes1	5	32611171	32687066
Ywhah	5	33018816	33027966
Slbp	5	33634952	33652574
Nelfa	5	33896936	33936413
Gm1673	5	33983437	33985013
Nat8l	5	33995984	34005916
Poln	5	34007198	34169448
Mxd4	5	34173887	34187720
Zfyve28	5	34194874	34288449
Rnf4	5	34336289	34355629
Fam193a	5	34369933	34486456
Sh3bp2	5	34525838	34563638
Htt	5	34761740	34912534
D5Ertd579e	5	36584788	36696024
Ppp2r2c	5	36868513	36955078
Jakmip1	5	37028335	37148001
Nsg1	5	38137193	38159467
Slc2a9	5	38349273	38503143
Wdr1	5	38526814	38561666
Hs3st1	5	39613935	39755475
Cpeb2	5	43233463	43289724
Fgfbp1	5	43978865	43981762
Tapt1	5	44175164	44226606
Ldb2	5	44472133	44799707
Med28	5	45520221	45529276
Fam184b	5	45529706	45639501
Lcorl	5	45697181	45857615
Kcnip4	5	48389502	49524904
Ppargc1a	5	51454249	51567725
Sepsecs	5	52640087	52669729
Stim2	5	53998417	54121057
Pcdh7	5	57718021	58133234
Arap2	5	62602445	62766198
Pgm1	5	64092936	64128355
Klf3	5	64803523	64830129
Klhl5	5	65107568	65168188
Ugdh	5	65413202	65435946
Rbm47	5	66016549	66173117
Bend4	5	67392147	67427799
Atp8a1	5	67618140	67847432
Grxcr1	5	68031835	68166398
Gabra4	5	71569734	71658308
Slain2	5	72914304	72978829
Fryl	5	73020322	73256618
Usp46	5	73998463	74068430
Fip1l1	5	74535449	74598790
Pdgfra	5	75152291	75198204
Kit	5	75574916	75656722
Aasdh	5	76873659	76905514
Rest	5	77265491	77286432
Lphn3	5	81020138	81825133
Sult1d1	5	87554645	87569027
Ambn	5	88456011	88468527
Utp3	5	88554483	88556083
Mob1b	5	88720855	88762058
Slc4a4	5	88886818	89239653
Ankrd17	5	90227190	90366185
Btc	5	91357261	91402994
Ppef2	5	92226974	92253159
Ccdc158	5	92607954	92675271
Shroom3	5	92683435	92965318
Ccng2	5	93267257	93276231
Cnot6l	5	96070333	96164171
Bmp2k	5	96997689	97091867
Paqr3	5	97082329	97111596
Antxr2	5	97882783	98030733
Prdm8	5	98180869	98187448
Fgf5	5	98254184	98277030
Hnrnpd	5	99958426	99978938
Hnrnpdl	5	100033577	100039664
Cds1	5	101765130	101823858
Ptpn13	5	103425192	103598359
Sparcl1	5	104079111	104114088
Spp1	5	104435118	104441050
Lrrc8c	5	105519388	105613018
A830010M20Rik	5	107497378	107580596
Ube2d2b	5	107830099	107831776
Pigg	5	108312609	108349355
Mfsd7a	5	108441054	108448891
Pcgf3	5	108461232	108506976
Chfr	5	110135840	110171972
Pole	5	110286306	110337474
P2rx2	5	110339812	110343035
Pus1	5	110773667	110780659
Ulk1	5	110784488	110810097
Chek2	5	110840017	110874133
Pitpnb	5	111330763	111388359
Tpst2	5	112276691	112315361
Tfip11	5	112326358	112338073
Crybb3	5	113075839	113081584
Tmem119	5	113793729	113800516
Coro1c	5	113842436	113908758
Svop	5	114026910	114091570
Ankrd13a	5	114774677	114806200
Rnf10	5	115241412	115272898
Dynll1	5	115297110	115300999
Msi1	5	115429599	115455698
Sirt4	5	115478010	115484725
Cit	5	115845278	116008947
Taok3	5	117120129	117275219
Wsb2	5	117357304	117378601
Nos1	5	117781032	117958840
Fbxo21	5	117976770	118010191
Tbx3	5	119670669	119684724
Tbx5	5	119834663	119885218
Lhx5	5	120431770	120441223
Iqcd	5	120589016	120607114
Dtx1	5	120680202	120711927
Rph3a	5	120940502	121009518
Ptpn11	5	121130533	121191397
Gm15800	5	121220219	121368577
Sh2b3	5	121815488	121836859
Atp2a2	5	122442702	122502225
P2rx4	5	122707584	122729738
Clip1	5	123577795	123684618
Vps37b	5	124004641	124032260
Setd8	5	124439930	124462308
Rilpl1	5	124493082	124531391
Zfp664	5	124862691	124902693
Bri3bp	5	125441568	125460872
Tmem132d	5	127783491	128433077
Ran	5	129020069	129024323
Mmp17	5	129584169	129608875
Vkorc1l1	5	129942109	129984745
Asl	5	130011258	130025132
Sbds	5	130245731	130255530
Caln1	5	130369476	130840645
Auts2	5	131437333	132543344
Gtf2ird1	5	134357669	134456716
Rfc2	5	134582690	134598328
Cldn4	5	134945126	134946934
Stx1a	5	135023482	135051100
Hip1	5	135406523	135545122
Ssc4d	5	135960211	135974531
Zp3	5	135980099	135988624
Vgf	5	137026392	137033351
Ache	5	137287519	137294466
Srrt	5	137295704	137307674
Gnb2	5	137528127	137533510
Nyap1	5	137730883	137741607
Pilra	5	137821952	137836268
Gjc3	5	137953809	137962959
Cops6	5	138161071	138164646
Sun1	5	139200637	139249840
Cyp2w1	5	139352617	139357033
Tmem184a	5	139802485	139819917
Eif3b	5	140419305	140443358
Lfng	5	140607341	140615543
Ttyh3	5	140620586	140649031
Radil	5	142484839	142551098
Actb	5	142903115	142906754
Fscn1	5	142960343	142973185
E130309D02Rik	5	143301195	143315360
Rac1	5	143505478	143528036
Aimp2	5	143902704	143909847
Rsph10b	5	143933035	143985719
Lmtk2	5	144100436	144188204
Tmem130	5	144735915	144761649
Trrap	5	144768092	144859778
Arpc1a	5	145083830	145108761
Zscan25	5	145283343	145291469
Cdk8	5	146231230	146302874
Gsx1	5	147188696	147190947
Flt3	5	147330741	147400489
Pan3	5	147430161	147548502
Flt1	5	147561604	147726011
Mtus2	5	147957320	148316065
Slc7a1	5	148327410	148399904
Fry	5	150259930	150497752
Brca2	5	150522630	150569746
N4bp2l1	5	150571643	150594525
Stard13	5	151037628	151233836
Rfc3	5	151642756	151651242
Gng11	6	4003943	4008445
Dync1i1	6	5725639	6028039
Slc25a13	6	6041218	6217173
Gm16039	6	8259288	8597480
Glcci1	6	8509600	8597548
Nxph1	6	8948431	9249032
Thsd7a	6	12311610	12749410
Tmem168	6	13580687	13608100
Gpr85	6	13834458	13839942
Foxp2	6	14901349	15441977
Met	6	17463800	17573980
Asz1	6	18050964	18109061
Cftr	6	18170687	18322768
Cttnbp2	6	18366478	18514869
Tspan12	6	21771395	21852515
Aass	6	23072173	23132986
Cadps2	6	23262773	23839421
Wasl	6	24613805	24665009
Grm8	6	27275121	28135178
Zfp800	6	28239931	28398005
Lrrc4	6	28661831	28831747
Impdh1	6	29200434	29216364
Ahcyl2	6	29768011	29912310
Nrf1	6	30047988	30153458
Cep41	6	30653457	30693749
Copg2	6	30747554	30896794
Cnot4	6	35022066	35133737
Chrm2	6	36388084	36528414
Trim24	6	37870811	37966296
Atp6v0a4	6	38048483	38124586
D630045J12Rik	6	38123174	38254009
Ttc26	6	38381469	38427647
Luc7l2	6	38551334	38609470
Tbxas1	6	38875404	39084585
Kdm7a	6	39136623	39206789
Braf	6	39603237	39725463
Olfr460	6	40571357	40572417
Try4	6	41302269	41305532
Gm10334	6	41442216	41446145
Ephb6	6	41605482	41620509
Trpv6	6	41620624	41636405
Sval1	6	41951630	41956098
Fam131b	6	42315312	42324643
Zyx	6	42349828	42360146
Epha1	6	42358487	42373268
Olfr455	6	42538067	42539020
Olfr450	6	42817473	42818405
Olfr449	6	42837852	42838888
Olfr448	6	42896453	42897385
Olfr13	6	43173952	43175005
Olfr435	6	43201646	43202587
Arhgef5	6	43265582	43289320
Cntnap2	6	45060061	47301369
Ezh2	6	47530274	47595341
Zfp282	6	47877204	47908485
Zfp212	6	47920476	47932639
Zfp746	6	48062395	48086593
Tra2a	6	49243921	49264052
Hnrnpa2b1	6	51460434	51469894
Hoxa2	6	52162511	52164831
Hoxa3	6	52169062	52213336
Hoxa5	6	52201754	52204587
Hoxa9	6	52223100	52231089
Hoxa10	6	52231197	52240854
Tril	6	53815466	53820830
Chn2	6	54039554	54301810
Fkbp14	6	54577604	54597344
Mturn	6	54681624	54703851
Znrf2	6	54816916	54893500
Gars	6	55038001	55079504
Crhr2	6	55090049	55133016
Inmt	6	55170626	55175043
Ghrhr	6	55376295	55388530
Neurod6	6	55677818	55681263
Pde1c	6	56069821	56369634
Avl9	6	56714927	56761911
Kbtbd2	6	56777524	56797813
Fkbp9	6	56832059	56879358
Vopp1	6	57727807	57825154
Fam13a	6	58932090	59024549
Snca	6	60731573	60829855
Grid2	6	63255876	64668282
Smarcad1	6	65042667	65116050
Gng12	6	66896397	67021350
Eif2ak3	6	70844515	70905245
Fabp1	6	71199827	71205023
Capg	6	72544391	72562983
Retsat	6	72598475	72608425
Tgoln1	6	72608432	72617000
Tmsb10	6	72957347	72958748
Dnah6	6	73017606	73221651
Ctnna2	6	76881637	77979699
Lrrtm1	6	77242689	77257791
Gcfc2	6	81923669	81959915
Hk2	6	82725025	82774454
Sema4f	6	82911885	82939769
Dok1	6	83030934	83033471
Loxl3	6	83034173	83052562
Wbp1	6	83119044	83121559
Slc4a5	6	83219828	83304945
Tet3	6	83362373	83459084
Actg2	6	83512905	83536265
Stambp	6	83543206	83572504
Cyp26b1	6	84571414	84593908
Sfxn5	6	85213051	85333422
Cct7	6	85451505	85468477
Fbxo41	6	85469574	85502994
Nat8	6	85830388	85832082
Figla	6	86017191	86020996
Tgfa	6	86195251	86275639
Asprv1	6	86628174	86629702
Antxr1	6	87133854	87335775
Arhgap25	6	87458545	87533259
Prokr1	6	87578593	87590701
H1fx	6	87980421	87981637
Rab7	6	87999106	88045270
Sec61a1	6	88503601	88518905
Mgll	6	88724412	88828360
Mcm2	6	88883475	88898780
Chchd6	6	89383146	89595652
Uroc1	6	90333289	90364551
Zxdc	6	90369492	90403490
Klf15	6	90462576	90475238
Aldh1l1	6	90486427	90600203
Iqsec1	6	90659598	90810123
Hdac11	6	91156665	91174692
Fbln2	6	91212455	91272540
Chchd4	6	91464276	91473423
Slc6a6	6	91684067	91759063
Zfyve20	6	92186712	92214925
Prickle2	6	92370892	92706145
Adamts9	6	92772699	92943492
Magi1	6	93675455	94283322
Slc25a26	6	94500314	94604648
Suclg2	6	95474134	95718837
Fam19a4	6	96831209	97060411
Eogt	6	97110024	97149182
Foxp1	6	98925338	99522721
Gpr27	6	99692679	99693818
Ppp4r2	6	100833638	100868717
Pdzrn3	6	101149609	101377897
Cntn3	6	102163306	102464667
Chl1	6	103510876	103733035
Lrrn1	6	107529726	107570228
Setmar	6	108065045	108077122
Arl8b	6	108783059	108823723
Grm7	6	110645581	111567230
Oxtr	6	112473684	112489808
Srgap3	6	112717971	112947266
Setd5	6	113077365	113153435
Lhfpl4	6	113168090	113195384
Arpc4	6	113378113	113390448
Ttll3	6	113389260	113414583
Emc3	6	113514874	113531638
Ghrl	6	113716119	113719880
Atp2b2	6	113745669	114042613
Slc6a11	6	114131241	114249886
Hrh1	6	114397936	114483296
Vgll4	6	114860628	114969994
Syn2	6	115134902	115282626
Timp4	6	115245616	115251849
Rpl32	6	115805505	115808747
Rho	6	115931927	115938829
Plxnd1	6	115954811	115995005
Zfand4	6	116264222	116330298
42071	6	116338024	116409540
Hnrnpf	6	117900324	117925622
Csgalnact2	6	118107452	118139140
Ret	6	118151748	118197744
Cacna1c	6	118587240	119196418
Lrtm2	6	119315133	119330766
Adipor2	6	119353150	119417704
Erc1	6	119570796	119848167
Wnk1	6	119923969	120038672
Kdm5a	6	120364099	120444574
Cecr6	6	120488939	120493807
Mical3	6	120931707	121003153
Iqsec3	6	121372933	121473678
Rimklb	6	122447296	122486313
Mfap5	6	122505845	122529290
Apobec1	6	122577792	122602444
Foxj2	6	122819914	122845366
Clstn3	6	124430759	124464794
C1s1	6	124530345	124542359
Phb2	6	124712336	124716950
Gpr162	6	124858444	124863917
Acrbp	6	125049689	125063267
Chd4	6	125095981	125130591
Ncapd2	6	125168007	125191701
Vamp1	6	125215551	125244543
Kcna1	6	126636463	126645801
Ccnd2	6	127125779	127151048
Parp11	6	127446840	127494241
Prmt8	6	127689011	127769472
Fkbp4	6	128429735	128438677
Klrb1	6	128706508	128723046
Clec2g	6	128934381	128984707
Klre1	6	129577893	129585824
2700089E24Rik	6	133105239	133110899
Cdkn1b	6	134920401	134925513
Grin2b	6	135713232	136173511
Plbd1	6	136612070	136661928
Lmo3	6	138362918	138581968
Pde3a	6	141249269	141505940
Gys2	6	142422613	142473109
Sox5	6	143828425	144781977
Kras	6	145216699	145250239
Pthlh	6	147252101	147264167
Ergic2	6	148179079	148212374
Fam60a	6	148921035	148946467
Dennd5b	6	148988071	149101680
Bicd1	6	149408984	149563329
Ndufa3	7	3617373	3620163
Pirb	7	3711409	3720391
Tnni3	7	4518305	4524229
Hspbp1	7	4660521	4684963
Suv420h2	7	4740115	4747514
Cox6b2	7	4751792	4753094
Ube2s	7	4808155	4812351
Nlrp4c	7	6045161	6105149
Zfp667	7	6286579	6307883
Zfp78	7	6371364	6379491
Olfr1349	7	6514396	6515449
Zim1	7	6675443	6696450
Peg3	7	6703892	6730421
Vmn1r75	7	11880343	11881260
Zfp606	7	12478293	12496235
Rps5	7	12922290	12926686
Trim28	7	13024152	13031035
Crx	7	15865947	15879968
Sae1	7	16327053	16387797
Tmem160	7	16452779	16455489
Arhgap35	7	16493719	16614993
Fkrp	7	16809270	16816732
Strn4	7	16815889	16840931
Ptgir	7	16906490	16910905
Calm3	7	16915379	16924114
Pnmal2	7	16944682	16948828
Nova2	7	18925888	18965319
Snrpd2	7	19149722	19152735
Vasp	7	19256929	19271817
Fosb	7	19302721	19310045
Ercc2	7	19382010	19395694
Klc3	7	19394437	19404104
Nkpd1	7	19518731	19525050
Apoc4	7	19678094	19681416
Smg9	7	24399619	24422778
Cadm4	7	24482023	24504539
Zfp575	7	24583838	24587641
Ethe1	7	24587543	24608925
Atp1a3	7	24978167	25005957
Pou2f2	7	25087344	25159922
Erf	7	25242561	25250761
Tmem145	7	25306106	25316195
Megf8	7	25317164	25365917
Cnfn	7	25367616	25369724
B3gnt8	7	25627624	25629490
Tgfb1	7	25687002	25705077
Hnrnpul1	7	25721498	25754730
Cyp2s1	7	25802475	25816913
Numbl	7	27258433	27282144
Ttc9b	7	27653915	27656208
Zfp780b	7	27962708	27975368
Psmc4	7	28041707	28050101
Dyrk1b	7	28179469	28187294
Zfp36	7	28376784	28379255
Pak4	7	28399549	28598185
Nccrp1	7	28543596	28547254
Hnrnpl	7	28808541	28822266
Ech1	7	28825217	28832247
Ggn	7	29170220	29173933
Sipa1l3	7	29320372	29518641
Zfp420	7	29859979	29877292
Nfkbid	7	30421732	30428746
Aplp1	7	30434981	30445582
Arhgap33	7	30522226	30534180
Tmem147	7	30727701	30729534
Krtdap	7	30787896	30791097
Cd22	7	30865402	30880342
Mag	7	30899176	30914873
Lsm14a	7	34344646	34389540
Pepd	7	34912379	35044710
Cebpa	7	35119293	35121926
Lrp3	7	35200027	35215370
Slc7a9	7	35449037	35466036
Dpy19l3	7	35685165	35754454
Tshz3	7	36698118	36773553
Zfp536	7	37472135	37773641
Ccne1	7	38097984	38107534
1600014C10Rik	7	38183217	38197568
Vstm2b	7	40899215	40930594
Nkg7	7	43437073	43438246
Acpt	7	44252148	44257378
Syt3	7	44384102	44400187
Lrrc4b	7	44429018	44463351
Pold1	7	44532746	44548849
Kcnc3	7	44590664	44604754
Myh14	7	44605803	44670843
Nup62	7	44816088	44830809
Ptov1	7	44863068	44869788
Ap2a1	7	44900373	44929496
Tsks	7	44943222	44958035
Prmt1	7	44975989	44986492
Irf3	7	44997648	45002848
Rcn3	7	45082913	45092221
Tead2	7	45215753	45233635
Lin7b	7	45367891	45370583
Snrnp70	7	45376462	45395692
Mamstr	7	45639977	45646521
Fut2	7	45648595	45666308
Sphk2	7	45709467	45718002
Cyth2	7	45806637	45814581
Kcnc1	7	46396497	46438375
Saal1	7	46686108	46710680
Gtf2h1	7	46796103	46823800
Tsg101	7	46888949	46919969
Nav2	7	48908716	49610090
Dbx1	7	49631499	49636849
Gas2	7	51862015	51994975
Nipa2	7	55931287	55962476
Nipa1	7	55977567	56019954
Gabrb3	7	57590518	57828802
Atp10a	7	58658202	58829426
Snrpn	7	59982495	60140219
Magel2	7	62376979	62381640
Otud7a	7	63444751	63759028
Klf13	7	63886347	63938915
Trpm1	7	64153835	64269775
Mtmr10	7	64287653	64340407
Apba2	7	64501706	64753870
Tjp1	7	65296165	65371239
Tarsl2	7	65644898	65692091
Pcsk6	7	65861734	66050340
Vimp	7	66079649	66089412
Chsy1	7	66109515	66173789
Asb7	7	66644565	66689596
Adamts17	7	66839735	67152625
Mef2a	7	67231163	67372858
Arrdc4	7	68737045	68749241
Nr2f2	7	70351946	70366735
Chd2	7	73426691	73541746
Fam174b	7	73740307	73776919
St8sia2	7	73939119	74013690
Akap13	7	75455534	75754609
Agbl1	7	76318072	76766608
Acan	7	79053483	79115099
Hapln3	7	79117027	79131018
Rlbp1	7	79374871	79387027
Plin1	7	79721164	79732776
Ngrn	7	80261215	80265374
Prc1	7	80294450	80316259
Fes	7	80377758	80387946
Furin	7	80388585	80405436
Iqgap1	7	80711583	80803331
Tm6sf1	7	81859001	81884434
Bnc1	7	81966672	81992299
Mesdc1	7	83879873	83884305
Abhd17c	7	84109356	84151893
Olfr308	7	86320995	86322050
Prss23	7	89507785	89517586
Me3	7	89632392	89854359
Picalm	7	90130232	90209447
Crebzf	7	90442729	90447717
Dlg2	7	91090706	92447003
Rab30	7	92741603	92837117
Tenm4	7	96171244	96911093
Pak1	7	97842935	97912381
Myo7a	7	98051060	98119524
Acer3	7	98213658	98321208
2210018M11Rik	7	98590615	98656569
Prkrir	7	98703103	98718062
Uvrag	7	98886743	99141144
Dgat2	7	99153663	99182713
Serpinh1	7	99345375	99353230
Rps3	7	99477896	99483738
Arrb1	7	99535466	99606771
Ucp2	7	100493337	100502020
Rab6a	7	100607410	100641268
Plekhb1	7	100642892	100662414
Atg16l2	7	101289392	101302251
Clpb	7	101663633	101790168
Phox2a	7	101818313	101822726
Anapc15	7	101881325	101901845
Lrrc51	7	101912984	101933895
Chrna10	7	102111266	102116713
Pgap2	7	102210208	102238567
Rrm1	7	102441695	102469771
Olfr545	7	102493823	102494773
Olfr550	7	102578469	102579506
Olfr554	7	102640248	102641201
Olfr559	7	102723489	102724510
Olfr568	7	102877122	102878063
Olfr569	7	102887207	102888151
Olfr571	7	102908869	102909837
Olfr600	7	103345982	103346926
Olfr617	7	103584024	103584980
Hbb-bh1	7	103841636	103843164
Hbb-y	7	103851745	103853240
Olfr66	7	103881306	103882241
Olfr633	7	103946568	103947506
Olfr635	7	103979176	103980141
Olfr646	7	104106281	104107219
Olfr651	7	104552921	104553862
Olfr652	7	104564152	104565212
Olfr653	7	104579624	104580669
Olfr656	7	104617657	104618647
Olfr657	7	104635676	104636636
Olfr667	7	104916314	104917294
Olfr679	7	105085714	105086665
Olfr685	7	105180313	105181400
Olfr686	7	105203359	105204376
Olfr688	7	105288095	105289060
Fam160a2	7	105371211	105400054
Prkcdbp	7	105480607	105482197
Smpd1	7	105554360	105558388
Taf10	7	105739393	105744361
Olfr694	7	106688782	106689729
Olfr6	7	106955984	106956934
Olfr711	7	106971368	106975451
Olfr2	7	107000875	107002605
Olfr715	7	107128352	107129482
Olfr716	7	107147226	107148329
Olfml1	7	107567446	107591094
Ppfibp2	7	107595051	107748582
Cyb5r2	7	107748455	107758032
Olfr467	7	107814580	107815506
Olfr469	7	107822523	107823467
Olfr481	7	108080796	108081734
Olfr493	7	108346035	108346979
Trim66	7	109449006	109508134
Ipo7	7	110018425	110055114
Wee1	7	110122350	110142112
Sbf2	7	110308013	110614922
Rnf141	7	110800432	110844457
Micalcl	7	112368308	112413104
Arntl	7	113207465	113314122
Far1	7	113513834	113571511
Spon1	7	113765998	114043370
Rras2	7	114046785	114117781
Cyp2r1	7	114550166	114562972
Sox6	7	115471344	116038744
Plekha7	7	116123493	116308376
Pik3c2a	7	116337276	116443458
Xylt1	7	117380979	117667751
Syt17	7	118381856	118443552
Ccp110	7	118712552	118737024
Iqck	7	118855760	118972652
Gprc5b	7	118972040	118995211
Pdilt	7	119486587	119523482
Thumpd1	7	119715096	119720765
Dcun1d3	7	119853163	119896291
Dnah3	7	119922717	120095177
Anks4b	7	120173858	120183716
BC030336	7	120677620	120734854
Mettl9	7	121034445	121076834
Usp31	7	121642021	121707253
Gga2	7	121986722	122021222
Ubfd1	7	122067175	122082194
Ern2	7	122169893	122186216
Chp2	7	122219496	122222824
Prkcb	7	122288751	122634402
Rbbp6	7	122965686	123002557
Hs3st4	7	123982869	124398989
D430042O09Rik	7	125707915	125874793
Gsg1l	7	125878419	126082411
Sbk1	7	126272619	126294999
Nfatc2ip	7	126382854	126396737
Atxn2l	7	126491708	126503437
Eif3c	7	126546455	126566411
Nupr1	7	126623249	126630861
Ccdc101	7	126649309	126672925
Coro1a	7	126699773	126707787
Mapk3	7	126759601	126765819
Ypel3	7	126776955	126780514
Tbx6	7	126781483	126785560
Ppp4c	7	126785907	126792471
Taok2	7	126865678	126884703
Sez6l2	7	126950563	126970606
Qprt	7	127107114	127122226
Tbc1d10b	7	127197465	127208468
Zfp771	7	127244526	127254803
Prr14	7	127459611	127476759
Srcap	7	127511983	127567054
Rnf40	7	127588698	127603605
Fbxl19	7	127745201	127769476
Hsd3b7	7	127785608	127803802
Zfp668	7	127865170	127876828
Fus	7	127967457	127982368
9130023H24Rik	7	128234451	128238031
Tgfb1i1	7	128246812	128253712
Rgs10	7	128373621	128418758
Tial1	7	128439777	128461717
Tacc2	7	130577484	130764784
Chst15	7	132235780	132317228
Fam53b	7	132712082	132813886
Fam175b	7	132859225	132885111
Zranb1	7	132931142	132986391
Mmp21	7	133674270	133680061
Ptpre	7	135537824	135686294
Ppp2r2d	7	138846079	138883057
Pwwp2b	7	139248482	139267253
Inpp5a	7	139389109	139579652
Nkx6-2	7	139579376	139582797
Gpr123	7	139834174	139878088
Msx3	7	140046157	140049089
Olfr522	7	140161939	140163014
Scgb1c1	7	140845547	140846769
Pkp3	7	141078218	141090510
Ptdss2	7	141122382	141157021
Hras	7	141189105	141194005
Pddc1	7	141408135	141414136
Pidd1	7	141438113	141444025
Pnpla2	7	141455198	141460743
Cracr2b	7	141461094	141466613
Cd151	7	141467362	141471479
Ap2a2	7	141562180	141633011
Brsk2	7	141949751	142004247
Mob2	7	142008553	142061034
Gm10153	7	142189473	142190389
Ctsd	7	142371148	142388038
Lsp1	7	142460809	142494867
Igf2	7	142650766	142666816
Ascl2	7	142966822	142969264
Tspan32	7	143005046	143019644
